1765976265763928,0,1.59916,1.60295,-0.0154802,-0.0295851
1765976265783883,0,1.59686,1.60092,-0.101592,-0.0556201
1765976265803920,0,1.59578,1.59987,-0.0525397,-0.0731184
1765976265823917,0,1.59467,1.60007,0.00999124,-0.0796682
1765976265843947,0,1.5936,1.59894,-0.0561766,-0.0742628
1765976265863891,0,1.59266,1.59563,-0.165903,-0.0632495
1765976265883921,0,1.59092,1.59342,-0.110318,-0.0595324
1765976265903899,0,1.59012,1.59317,-0.012495,-0.0668412
1765976265923911,0,1.58936,1.59209,-0.0542554,-0.0754435
1765976265943891,0,1.58876,1.59119,-0.0448556,-0.0767292
1765976265963927,0,1.58824,1.5911,-0.00452181,-0.0700843
1765976265983917,0,1.58738,1.59082,-0.0142049,-0.0575037
1765976266003910,0,1.58706,1.58864,-0.108685,-0.0433917
1765976266023922,0,1.5868,1.58794,-0.0352886,-0.0352578
1765976266043899,0,1.58661,1.58691,-0.05151,-0.0356981
1765976266063926,0,1.58648,1.58687,-0.00182144,-0.0399318
1765976266083917,0,1.5864,1.58728,0.0202866,-0.0410291
1765976266103893,0,1.58646,1.58572,-0.0780864,-0.0362031
1765976266123908,0,1.58658,1.58587,0.00740926,-0.029353
1765976266143919,0,1.58672,1.58724,0.0687579,-0.0224738
1765976266163911,0,1.58692,1.58708,-0.00794252,-0.0123137
1765976266183892,0,1.58746,1.58595,-0.0564754,-0.000844133
1765976266203883,0,1.58775,1.5856,-0.017472,0.00426873
1765976266223884,0,1.58813,1.58653,0.0463045,0.00177466
1765976266243929,0,1.58852,1.58905,0.12565,0.000659885
1765976266263892,0,1.58894,1.58892,-0.00671198,0.00911445
1765976266283909,0,1.58981,1.5878,-0.0556949,0.0220743
1765976266303894,0,1.59033,1.58819,0.0197022,0.0275188
1765976266323887,0,1.59081,1.58802,-0.00857415,0.0225959
1765976266343876,0,1.59134,1.58864,0.0306536,0.0135238
1765976266363888,0,1.59185,1.59013,0.0744492,0.00762359
1765976266383915,0,1.59298,1.59242,0.114471,0.0113439
1765976266403896,0,1.59353,1.5925,0.00393765,0.0255566
1765976266423840,0,1.59412,1.58992,-0.129102,0.0390516
1765976266443881,0,1.59468,1.59135,0.0715101,0.0383137
1765976266463837,0,1.59528,1.59322,0.0933854,0.0270411
1765976266483837,0,1.59646,1.59329,0.00345707,0.0197704
1765976266503840,0,1.59707,1.59534,0.102779,0.0218816
1765976266523838,0,1.59772,1.59656,0.0610532,0.0312069
1765976266543901,0,1.59825,1.59915,0.128698,0.0459359
1765976266563843,0,1.59886,1.59825,-0.0448036,0.0612145
1765976266583838,0,1.60003,1.59553,-0.136266,0.065221
1765976266603898,0,1.60063,1.5987,0.157866,0.0506766
1765976266623891,0,1.60126,1.60059,0.0947032,0.0311099
1765976266643847,0,1.60177,1.59822,-0.118779,0.0220505
1765976266663907,0,1.60235,1.59982,0.0799998,0.0191272
1765976266683838,0,1.60341,1.6004,0.0289485,0.0163714
1765976266703894,0,1.60399,1.60111,0.0355975,0.0167548
1765976266723885,0,1.6045,1.60392,0.140235,0.0229355
1765976266743894,0,1.60506,1.60385,-0.00349126,0.0350906
1765976266763903,0,1.60552,1.60447,0.0311354,0.0479493
1765976266783881,0,1.60654,1.60391,-0.0280749,0.0527468
1765976266803894,0,1.60696,1.60416,0.0126161,0.046215
1765976266823865,0,1.60745,1.60462,0.0231303,0.0324527
1765976266843935,0,1.60789,1.60728,0.132265,0.0209315
1765976266863919,0,1.6083,1.60909,0.0908565,0.0215987
1765976266883926,0,1.60906,1.60764,-0.0725611,0.033517
1765976266903916,0,1.60946,1.60719,-0.0227565,0.0422398
1765976266923929,0,1.60982,1.60757,0.0189598,0.0375039
1765976266943918,0,1.61015,1.60821,0.0319895,0.0244384
1765976266963938,0,1.61048,1.60918,0.0484578,0.0136166
1765976266983896,0,1.61105,1.60895,-0.0113487,0.00998363
1765976267003926,0,1.61133,1.60956,0.0303885,0.0114243
1765976267023925,0,1.61159,1.61154,0.0991036,0.0157927
1765976267043961,0,1.61183,1.61268,0.0568916,0.0249388
1765976267063910,0,1.61204,1.61134,-0.0671908,0.0361173
1765976267083912,0,1.61242,1.60962,-0.0857983,0.0381356
1765976267103932,0,1.6126,1.61163,0.100006,0.0259417
1765976267123884,0,1.61274,1.6113,-0.01612,0.0098544
1765976267143908,0,1.61288,1.61159,0.0143773,0.000521419
1765976267163980,0,1.61299,1.61588,0.21354,0.00206762
1765976267183898,0,1.61317,1.61395,-0.096963,0.0159981
1765976267203893,0,1.61324,1.61014,-0.190651,0.0290339
1765976267223869,0,1.61329,1.61075,0.0306438,0.0217099
1765976267243939,0,1.61332,1.6142,0.171823,0.000857161
1765976267263853,0,1.61334,1.61384,-0.0180664,-0.00884927
1765976267283878,0,1.61334,1.61204,-0.0898609,-0.00317465
1765976267303871,0,1.61333,1.61394,0.0949596,0.00404917
1765976267323886,0,1.6133,1.61447,0.0268258,0.00886029
1765976267343866,0,1.61326,1.61401,-0.0230125,0.0144825
1765976267363892,0,1.6132,1.6139,-0.00555389,0.017969
1765976267383887,0,1.61304,1.61413,0.0113158,0.0161083
1765976267403871,0,1.61294,1.61264,-0.0745893,0.00965774
1765976267423835,0,1.61283,1.61097,-0.0832924,-0.00207055
1765976267443910,0,1.61269,1.61357,0.129399,-0.0167061
1765976267463875,0,1.61255,1.61482,0.0625214,-0.021953
1765976267483917,0,1.6122,1.61383,-0.0495288,-0.0113133
1765976267503893,0,1.61196,1.61326,-0.0283164,0.00386887
1765976267523847,0,1.61172,1.60988,-0.169351,0.00791375
1765976267543910,0,1.61146,1.61147,0.0789421,-0.0040263
1765976267563935,0,1.61116,1.6147,0.161392,-0.017859
1765976267583897,0,1.61046,1.61232,-0.119132,-0.0165599
1765976267603839,0,1.61001,1.60806,-0.213826,-0.00928271
1765976267623917,0,1.60956,1.61022,0.10778,-0.0149869
1765976267643977,0,1.60906,1.61517,0.246572,-0.0234272
1765976267663897,0,1.60854,1.61127,-0.195528,-0.0141868
1765976267683899,0,1.60733,1.60671,-0.22787,-0.000769983
1765976267703897,0,1.60659,1.60724,0.0265446,-0.00906523
1765976267723899,0,1.60588,1.60771,0.0232316,-0.0330667
1765976267743961,0,1.60508,1.6098,0.10436,-0.0472915
1765976267763936,0,1.60425,1.60905,-0.0376218,-0.0398774
1765976267783886,0,1.60237,1.60402,-0.252102,-0.0238975
1765976267803918,0,1.60131,1.60319,-0.0417459,-0.0226861
1765976267823837,0,1.60026,1.60176,-0.0717805,-0.0404845
1765976267843915,0,1.599,1.60252,0.0378622,-0.0613144
1765976267863924,0,1.59781,1.60527,0.137714,-0.0665429
1765976267883875,0,1.59522,1.60107,-0.210401,-0.0511766
1765976267903931,0,1.59364,1.59938,-0.08464,-0.0332609
1765976267923885,0,1.59216,1.59765,-0.0862854,-0.0315265
1765976267943928,0,1.59071,1.59542,-0.111507,-0.0455784
1765976267963911,0,1.58888,1.59441,-0.0503551,-0.0653305
1765976267983880,0,1.58528,1.59063,-0.189383,-0.0834537
1765976268003885,0,1.58338,1.58885,-0.0892118,-0.0990546
1765976268023880,0,1.58103,1.58811,-0.0366183,-0.110524
1765976268043898,0,1.57895,1.58708,-0.0516308,-0.111743
1765976268063910,0,1.57681,1.58565,-0.0715065,-0.101195
1765976268083901,0,1.57217,1.58236,-0.164601,-0.0869311
1765976268103890,0,1.56967,1.57835,-0.200668,-0.0817453
1765976268123876,0,1.56722,1.57481,-0.177126,-0.0935034
1765976268143873,0,1.56323,1.5721,-0.135484,-0.118015
1765976268163906,0,1.5619,1.57098,-0.0556504,-0.141609
1765976268183885,0,1.55606,1.56818,-0.14017,-0.151622
1765976268203905,0,1.55282,1.56447,-0.185566,-0.148566
1765976268223845,0,1.54988,1.55951,-0.248767,-0.14463
1765976268243894,0,1.5467,1.55637,-0.156662,-0.150106
1765976268263883,0,1.54362,1.55478,-0.0795683,-0.161296
1765976268283918,0,1.537,1.55156,-0.160651,-0.166655
1765976268303909,0,1.53346,1.54774,-0.191143,-0.163646
1765976268323902,0,1.52986,1.54211,-0.281498,-0.161232
1765976268343891,0,1.52641,1.53716,-0.247591,-0.169643
1765976268363922,0,1.52264,1.53411,-0.152149,-0.188484
1765976268383884,0,1.51483,1.52987,-0.212274,-0.206318
1765976268403920,0,1.51105,1.52583,-0.20181,-0.215342
1765976268423895,0,1.50673,1.52187,-0.198422,-0.216265
1765976268443893,0,1.50282,1.51619,-0.284104,-0.213785
1765976268463870,0,1.49883,1.51115,-0.252346,-0.214837
1765976268483877,0,1.49034,1.50682,-0.216122,-0.222044
1765976268503887,0,1.48562,1.50337,-0.172713,-0.229957
1765976268523888,0,1.48164,1.49862,-0.237238,-0.231684
1765976268543872,0,1.47681,1.49244,-0.309005,-0.22916
1765976268563870,0,1.47247,1.48656,-0.294441,-0.231375
1765976268583925,0,1.46337,1.48325,-0.164712,-0.240989
1765976268603921,0,1.45862,1.47857,-0.234448,-0.248745
1765976268623894,0,1.45439,1.47044,-0.406677,-0.251008
1765976268643846,0,1.4493,1.46233,-0.406812,-0.259659
1765976268663887,0,1.44503,1.45831,-0.20026,-0.281849
1765976268683886,0,1.43489,1.45558,-0.136472,-0.301565
1765976268703885,0,1.42961,1.45006,-0.276103,-0.299779
1765976268723896,0,1.42488,1.4443,-0.288161,-0.280716
1765976268743875,0,1.41984,1.43742,-0.344322,-0.26254
1765976268763890,0,1.41506,1.43101,-0.320117,-0.258592
1765976268783885,0,1.40546,1.42547,-0.276903,-0.268984
